singer,lyrics,label,score
Yaşar,Aşk bunları yazmaz Ayrılık son yalan  Seni bir daha görmezsem	 Dayanamam inan Biliyorum biliyorum Çaresi yok sevdiğim	 Sessizliğim senden kalan  Ağlıyorum sonuma Gül desen gülemem  Söz desen veremem Ayrılık şakası yok bunun  Artık yorgunum biliyorsun  Aldığım nefesim yokluğun  Verişi yok bunun biliyorsun,positive,0.9803165793418884
Yaşar,Sen de her şey gibi yanımdayken  Sen misin sen mi oluyorsun gözlerimde diken Git git benden uzak Uzak bir yere git ne olur  İçimde Her zaman bir ümit Her uzak şey gibi öyle yalnız hayal  Yalnız rahiya ve renk  Şarkı şarkı halinde kal,positive,0.8939003944396973
Yaşar,Kıyamet kopsa unutamazsın Unutamazsın artık Bir kere sevmişsin ne denir sana Ne denir sana artık Hangi pencereye baksan onu görürsün Onu görürsün artık Hangi limana demir alsa gemiler Ona uğramadan edemez Şarkılar güzelse hala Hala sarıysa mimozalar Onu unutamadığın içindir Unutamazsın diyorum sana boşuna bu tükenircesine ağlamalar Boşuna bunca beklemeler Boşuna bunca kahır Bu köy meyhanelerinde Çürümek her akşam Bu her kadehte erimek Ağır ağır Şarkılar güzelse hala Hala sarıysa mimozalar Onu unutamadığın içindir,positive,0.95811265707016
Yaşar,Korkularım var biliyorsun Biliyorsun yaşamım dört duvar Duvarlardan taşmak istiyorsun Çizilmemiş duvarlarıma Kapılar dar yapılar dar Aşk geniş ovalar arar Çıkamam duvarlarımdan Bir de buna yaşam diyorlar Bir tel koptu gitarımdan Olsun varsın saçların var Birçok şeyi aldın ama Her birşeyi sandın ama  Gel de al bende kalan şarkıların var Korkularım var biliyorsun Biliyorsun yaşamım dört duvar Kaç kere çıkarmak istedim seni Çıkmıyorsun içimde Kapılar dar yapılar dar Aşk geniş ovalar arar Çıkamam duvarlarımdan Bir de buna yaşam diyorlar Bir tel koptu gitarımdan Olsun varsın saçların var Birçok şeyi aldın ama Herbirşeyi sandın ama  Gel de al bende kalan şarkıların var Zamanla alışılırmış Ama alışamayanlar var Söz  Müzik  Yaşar Günaçgün,positive,0.995271861553192
Yaşar,Hiç bu kadar çaresiz olmamıştı kelimeler Hiç bu kadar kimsesiz kalmamıştı hikayeler Boynu bükük vedaların faydası yok duaların Döndüm de herkese baktım nerede eski divaneler Peşimde iflah olmaz bir şehir yalnızlığı Dilimde çoktan unutulup gitmiş bir şarkı Bir tek benim gibiler hatırlar sözlerini Benim yerime o anlatıyor özlemini Geceler eskisinden daha mı uzun artık Ben ölmeden önce son bulur mu bu yalnızlık Her sabah aynada seni görmekten yoruldum Gelip al gözlerini Geri ver eski beni,negative,0.8987352848052979
Yaşar,Gülüşüne aşığım en çok Yok yok yürüyüşüne İki güvercine benzeyen O pamuk ellerine Kararsız kaldım şimdi Bak görüyor musun Haksızlık etmek istemem O çocuk dillerine Peki ya rüzgar saçların Ya o masum suçların Utanınca al al olan Gül bahçesi yanakların Hele o kalem kaşların Yeni bi şiire başlarım Her derde mi deva Şerbet mi o dudakların Sen adama ne şarkılar yazdırırsın var ya Gözlerin gördüğüm en gerçek rüya Sen gibi sevgilim olsun bi milyon da borcum olsun Aşığım ulan duysun bütün dünya,positive,0.9622880220413208
Yeni Türkü,Geri verin  Dalgaların kıyılara çarparak  Herhangi bir makamda  Bir şarkı söylediği  Akasya kokulu sabahlarımı  Geri verin  Arnavut kaldırımı yollarda  Bir kızın saçlarında  Gönlümün vals yaptığı  Akasya kokulu sabahlarımı  Geri verin  Zamanın geçmek bilmediği  Gençliğimin sırtıma  Bir yük gibi bindiği  Akasya kokulu sabahlarımdan  Hiç olmazsa birini,positive,0.5071638226509094
Yeni Türkü,Anne ben yapamadım  Herkes bir şey oldu  Ben olamadım  Anne ben bilemedim  Yasalar varmış  Ben öğrenemedim  Anne ben seçemedim  Oyunlar oynandı  Ben kazanamadım  Anne ben bulamadım  İnecek duraklar vardı  Ben duramadım  Anne ben kaçamadım  Yaşamak güzeldi  Ben saklanamadım,negative,0.9802416563034058
Yeni Türkü,pembe yesil guzelim acelya yakisir o baska yarinlara ciceklenir cosar isik suyla kirilgandir koyu karanlikta acelyalar hep hatirlatir seni bana sabahleyin alacakaranlik uyan artik dogan gune karsi oksayinca yuzunu usulca genclik resmin dusmustu aklima o sabah bir den olumu gormustum yuzunde kisacik omrun iste bir soluk gibi geldi gecti acelyan gibi hoyrat bir iklimdeydin yesertmedi butun omrun gun gormeden oyle gelip gecti bir solukta denizin dibinde karanliklar gibisin isigin icimde saklidir bilmezsin hayat artik sensiz akip gidiyor senden habersiz sessiz,positive,0.9645528197288512
Yeni Türkü,evet açıl doğu açıl doğu Açılsın doğu açılacak elbette Ama yeni bir akdenizli der ki Hem yeni ayana hem yeni Divanilere doğuya fazla giden Coğrafya yüzünden batıya düşer Tersi de geçerlidir bunun,negative,0.93158757686615
Yeni Türkü,Ağır kapı aksak lisan  Kelimeler yetmiyor  Çıplak yara gün ışığı  Tenimi incitiyor  İçeriden yeni çıktım  Dünya almıyor beni  Yüreğimde yaşar hÃlÃ  Ölenlerin yemini  Hangi meydan hangi sokak  Bulusturur bizi  Hangi yalan hangi yasak  Karşılar bizi Ne insanlar ne mekanlar  Özlemlere yetmiyor  Başka sözler başka yüzler  Ödeşmeler bitmiyor  Aşk uyudu ranzalarda  Düşler eridi gitti  Islığıma gömüyorum  Kalbimdeki sözleri  Hangi sokak hangi meydan  Bulusturur bizi  Hangi yürek hangi sevda  Karşılar bizi,negative,0.9420377612113952
Yeni Türkü,Aşk yeniden  Akdenizin tuzu gibi  Aşk yeniden  Rüzgarlı bir akşam vakti  Aşk yeniden  Karanlıkta bir gül açarken  Aşk yeniden  Ürperen sahiller gibi  Aşk yeniden  Kumsalların deliliği  Aşk yeniden  Bir masal gibi gülümserken  Gözlerim doluyor  Aşkımın şiddetinden  Ağlamak istiyorum  Yıldızlar tutuşurken  Gecelerin şehvetinden  Kendimden taşıyorum  Aşk yeniden  Akdenizin tuzu gibi  Aşk yeniden Rüzgarlı bir akşam vakti  Aşk yeniden  Karanlıkta bir gül açarken  Aşk yeniden  Bitti artık bu son derken  Aşk yeniden  Aynı sularda yüzerken  Aşk yeniden  Rüya gibi bir yaz geçerken  Gözlerim doluyor  Aşkımın şiddetinden  Ağlamak istiyorum  Yıldızlar tutuşurken  Gecelerin şehvetinden  Kendimden taşıyorum  Aşk yeniden  Unutulmuş yemin gibi  Aşk yeniden  Hem tanıdık hem yepyeni  Aşk yeniden  Kendini yarattı kendinden,positive,0.957623302936554
Yeni Türkü,yağmurlu günlerde seviş benimle kuşlar çinko damı gagalarken teninin kokusunu değiştiren yağmurlardan sıcak öğle sonlarında seviş benimle buharlar tüterken tenimden yanan toprağın buğusu soluğumken bahar günleri dere boylarında seviş benimle kestane saçlarında kelebekler uçuşurken yaz geceleri kurumuş dere yataklarında sıcak kumlar yatağımız söğütler çatımız duvarımızken ne olursa olsun sabah önü seviş benimle dinlenmişliğin gücü bedeninde  ilk kez görür gibi algılaman için  her sabah oylece bırakayım seni dünyaya,positive,0.991100251674652
Yeni Türkü,Bana bir masal anlat baba İçinde bütün oyunlarım Kurtlar kuzu olsun Şekerle bal Baba bir masal anlat bana İçinde denizle balıklar Yağmurla kar olsun Güneşle ay Anlatırken tut elimi Uykuya dalıp gitsem bile Bırakıp gitme sakın beni Bana bir masal anlat baba İçinde tüm sevdiklerim İçinde İSTANBUL olsun,positive,0.9913756251335144
Yeni Türkü,başka türlü bir şey benim istediğim ne ağaca benzer ne de buluta burası gibi değil gideceğim memleket denizi ayrı denizhavası ayrı hava nerde gördüklerim nerde o beklediğim rengi başka tadı başka bir başka yolculuk dalından inmek yere yaşadığından uzun bir tatlı yolculuk dalından inmek yere ağacın yüksekliğince dalın yüksekliğince rüzgarda ve bir yeni ömür vardığım çimen yeşilliğince,positive,0.939666211605072
Yeni Türkü,Yukarı mahallelerde Dolaşır yorgun yorgun Saat birlerde üçlerde Çömlekçili bekçi Kâzım Kuş olur da kanat çırpar Zifir gecede düdüğü İki sayrı çocuğu var Döne döne düşündüğü Cırlak gülüşmeler gelir Oyma saçak konaklardan Kız oğlan sesleri çınlar Sürgit eğlencelerden Saat birlerde üçlerde Çömlekçili bekçi Kâzım Önce kalaylayıverir Sonra der ki neme lazım,negative,0.9321643114089966
Yeni Türkü,Bir ölü yatıyor Ondokuz yaşında bir delikanlı Gündüzleri güneşte geceleri yıldızların altında İstanbulda beyazıt meydanında Bir ölü yatıyor Ders kitabı bir elinde Bir elinde başlamadan biten rüyası Bindokuzyüzaltmış yılı nisanında İstanbulda beyazıt meydanında Bir ölü yatıyor Vurdular Kurşun yarası kızıl karanfil gibi açmış alnında İstanbulda beyazıt meydanında Bir ölü yatacak toprağa şıpşıp damlayacak kanı Silahlı milletim hürriyet türküleriyle gelip zaptedene zaptedene kadar Büyük meydanı,negative,0.5275864601135254
Yeni Türkü,Bir gün geçti aradan bir yıl geçti sandım Seni ne kadar çok sevdiğimi anladım Sen benim kaderimin verdiği en güzel dertsin Sen benim dertlerimin en güzeli en şirinisin Günler gelip geçiyor hayal olup gidiyor Kader bir gün olsun benden yana gülmüyor,positive,0.7234326004981995
Yeni Türkü,Bir çapkın dilencidansederek gezip durur şehri  Adıyla seslenir gülerdi kadınlar  Özür diler gibi sessiz geçerdi yıllar  Bir uzak akrabaydı sonbahar  Dört bir yana esip giden rüzgÃrlardan biri  Bir gece koynuna aldı beni  Geniş kanatlarında açıldım denizlere  Yıllanmış ne günler bulup çıkardım derinde  Bir yosun bir şarkı bir eski kayıkhane  Doğduğum şehri buldum gittiğim her yerde Kaybolur akşamlar sokaklarda kaybolur zaman  Ihlamur kokusu bırakıp ardından  Bir çapkın dilenci dansederek gezip durur şehri  Takılır her evde sureti  Dört bir yandan esip gelen rüzgÃrlardan biri  Her gece koynuna alır beni  Geniş kanatlarında açılır denizlere  Yıllanmış ne günler yakalarım derinlerde  Bir yosun bir şarki bir eski kayıkhane  Doğduğum şehir karşılar beni her yerde,positive,0.9885412454605104
Yeni Türkü,Bulutlarla kaplı pazar Kaplı tıpkı gönlüm gibi Gönlü bulutlu olanlar Tanrım esirgeme onlardan ümidi Yitirdim ben sevincimi Böyle yağmurlu bir günde Sevgilim gittin gideli Aynı yağmur içinde ta derinde Bağlar bugün kaderimi Yağmurlu ıslak sokaklar Hep sayıklarken ismini Tanrım duysun şikayetim bugün pazar,negative,0.6679999232292175
Yeni Türkü,Halkım ben parmakla sayılmayan Sesimde pırıl pırıl bir güc var Karanlıkta boy atmaya Sessizligi aşmaya yarayan Olu yigit gölge ve buz ne varsa Tohuma dururlar yeniden Ve halk topraga gömülu Tohuma durur bir yerde Bugday nasıl filizini surer de Çikarsa toprağın üstüne Guzelim kırmızı elleriyle Dessizligi burgu gibi deler de Bir siginak arayan ormanda,positive,0.9665725827217102
Yeni Türkü,Böyle gitmez Öfkeyle yanıyorsun Böyle gitmez Bırakalım bu son olsun Koyu gölgeler içinde korkutuyor gözlerin Biliyorum ki bakan sen değilsin Uzak kalmışız ulaşmıyor sesin Ne farkeder artık Yolun ortasında inecek gibi Bavulun hazır sesin ciddi Çok badireden geçtik ama Belki de artık vakti Böyle gitmez Sen bizi sevmiyorsun Böyle bitmez İçimde bu öfkeyle böyle bitmez Eksiğiz ikimizde Seni ben sulara çizdim göklere aynalara Kalbimdeki kendini anla Ve bu çocuksu çizgilerden al tamamla resmimizi İlk durakta inen yolcular gibi Yabancıyız senle yan yana Belki geç kaldık herşeye Ama son bir kez dinle beni Böyle bitmez Ben bize aşık oldum,positive,0.8207482099533081
Yeni Türkü,Şimdi uzaklardasın  Canım arkadaşım  Arıyorum hep seni  Kulaklarımda sesin  Arıyorum seni  Sizin evinize çoktan  Başkaları taşındı  Hala gözlerim arar  Seni o camlarda  Gözlerim arar  Yanımda olduğunda  Kucaklardım dünyayı  Her gün öncekinden de fazla  Bağlanırdım hayata Günün ilk ışığıyla  Ve çoban yıldızıyla  Sesimi göndersem gökyüzüne  Ulaşır sana mutlaka  Şimdi uzaklardasın  Canım arkadaşım  Arıyorum hep seni  Kulaklarımda sesin  Özlüyorum seni  Yaz yağmurları gibi  Geçip gittin sessizce  Hala gözlerim arar  Seni sokaklarda  Gözlerim arar,positive,0.9945684671401978
Yeni Türkü,Civil civil gelir sesi Kösedeki lokantanin Bir isveli ki sahibi Ah Cevriye güzel hanim Bastan beri sevdaliyim Aman Cevriye Hanim kuzum Cevriye canim  Güzel gözlerin aklimi basimdan aldi hey   Ah yok mu isvelerin Sarkili güzel sesin   Kestane gözlerin beni dertlere saldi  Her yaptigi olay olur Pesindedir sevdalilar Mangaldaki köfteleri Ciz etmez su kalbim kadar Umutsuz asiginim ben,positive,0.7344582676887512
Yeni Türkü,İşim gücüm budur benim Gökyüzünü boyarım her sabah Hepiniz uykudayken Uyanır bakarsınız ki mavi Deniz yırtılır kimi zaman Bilmezsiniz kim diker Bilmezsiniz kim diker Ben dikerim Dalga geçerim kimi zaman O da benim vazifem Bir baş düşünürüm başımda Bir mide düşünürüm midemde Bir ayak düşünürüm ayağımda Ne halt edeceğimi bilemem,positive,0.9544103145599364
Yeni Türkü,Diyorlar ki bazen gözlerimden  Deliler doluşmuş bakıyor birer birer  Delilerden sen anlarsın konuş onlarla  Nasıl muhtacım buna  Diyorsun ki bazen geceler boyu  Sayıklarmışım olanları birer birer  Düşlerden sen anlarsın konuş onlarla  Nasıl muhtacım buna  Bir gece ansızın gel yine  Elinde mor çiçeklerle  Tazelikle gel yine  Binbir güzel hikayeyle,positive,0.9784488677978516
Yeni Türkü,Dün gece sen uyurken İsmini fısıldadım Ve hayvanların korkunç Öykülerini anlattım Dün gece sen uyurken Çiçeklere su verdim Ve insanların korkunç Öykülerini anlattım onlara Dün gece sen uyurken Yüreğim bir yıldız gibi bağlandı sana İşte bu yüzden sırf bu yüzden Yeni bir isim verdim sana Destina Sen öyle umarsız uyusanda bir köşede İşte bu yüzden sırf bu yüzden işte Yaşamdan çok ölüme yakın olduğun için Seni bu denli yıktıkları için  Yaşamımın gizini vereceğim sana Destina,positive,0.7292172908782959
Yeni Türkü,Ay dolunay dalgın gecede  Ay büyüyor tam yüreğimde  Suskunum ben söyleyemem  Ay ben ay neden  Ay dolunay sessiz gecede  Ay bir anda düş yüreğime  Yanayım ben söz büyürken  Ay ben ay sana  Bırak ateşte Sözler çoğalsın  Ateşten sözler  Yaksın dolunayda  Ateşten sözler  Ayaklanırsa  Akıntıya karşı  Koşar mı dolunayda  Ateş dilinde,negative,0.9147139191627502
Yeni Türkü,Özgürlük uçsuz bucaksız bir ülke  Sevgin ışık tutmazsa yolumu bulamam ki  Mutluluk uzansam dokunacak kadar yakın  Dostlarım olmazsa tadına varamam ki  Hiçbir olay gerçek olmaz  Dostlarıma anlatmadan  Hiçbir sevinç tamam olmaz  Sevenle paylaşmadan  Masallar masal değil  Sevgiyle anlatmadan  Dostlar arasında bugün  Sevgiyle dolu yüreğim,positive,0.7067731022834778
Yeni Türkü,Dönmek mümkün mü artık Dönmek onca yollardan sonra Yeniden yollara düşmek   Neresi sıla bize neresi gurbet Al bizi koynuna ipek yolları Üstümüzden geçiyor gökkuşağı Sevdalı bulutlar uçan halılar Uzak değil dünyanın kapıları Neresi sıla bize neresi gurbet Yollar bize memleket Gitmek mümkün mü artık Gitmek onca yollardan sonra Yeniden yollara düşmek   Rakılı akşamlar gün batımları Çocuk gibi ağlar yaz sarhoşları Olmamış yaşamlar eksik yarınlar Hatırlatır her şey eski aşkları Neresi sıla bize neresi gurbet Yollar bize memleket,positive,0.8896306157112122
Yeni Türkü,Eski aşklar sayıklanmaktan Yenileri telaştan yorgun Bir düşmüş gördüğüm Gözlerim açık Suya inmiş yıldızlar Sanki o an kimbilir ne zaman önce Yaşanmış gibi Bir kez daha savdim Bir kez daha seni,positive,0.5197466015815735
Yeni Türkü,İki kişi iki kıyıda karşılıklı  Bakışları gölgeli ince bir hüzünle  Aynı rakıyla dumanlı dillerinde aynı şarkı  Kim inanır ki düşman olduklarına  Memleket aşkının ne dili var ne dini  Doğmaya gör o anda yakar yüreğini  Komşu olmak bundan böyle yazılmışken alnımıza  Gel de ağlama şu düşman halimize  Doğduğum ev eski dostlar bizim mahalle Boğaziçi düşlerimi süslüyor hala Şu İstanbul eski günlerden kalma bir alışkanlık Bakmayın siz Atinadan geldiğime,positive,0.952391505241394
Yeni Türkü,Yılların ardında kalmış yarime Varmasam incinir varsam incinir Beyaz gölgesinden ince belinden Sarmasam incinir sarsam incinir Toprağın kokusu yağmur sesleri Başımızda esen sevda meltemi Anılarda kalmış sisli günleri Anmasam incinir ansam incinir Nereden nereye sevdim o yari Ateşe komuyor yakıyor beni Eski kalpler sever böyle bir canı Sevmesem incinir sevsem incinir,negative,0.8893718719482422
Yeni Türkü,Hayır deme bana her an İnadı bir yana bırak Kararına bağlı inan Şu yoksulluktan kurtulman Hayatın çekilir olur Ah bir evet desen bana Soğuk suya girmez elin Cevap verirsen aşkıma Haftada bir iki defa Büyükadaya gidersin Üç defa da aman canım Beyoğlunu fethedersin Hayatın çekilir olur Ah bir evet desen bana Gülle süslenir günlerin Cevap verirsen aşkıma Güzel sevgilim günümü Altınla donatacağım Hayır deme yeter artık Kalbinde kalsın inadın Hayatın çekilir olur Ah bir evet desen bana Saray gibi evin olur Cevap verirsen aşkıma,negative,0.868137538433075
Yeni Türkü,Otururken dostlarla bir masada baş başa Götürür şarkılarla dalga dalga efkara Gelsin eski anılar çamlar altı kahvesi Kumsal boyu gün ışığında duruyor bak izlerimiz Paylaşılan o sohbetler gözyaşları ve gülüşler Eyvallah geçip giden yıllara Eyvallah tükenmeyen umuda Eyvallah yediveren hayata Eyvallah tükenmeyen dostluğa Yürüyorken dostlarla o güneşli yolda Islığın dudağımda adım adım doruğa Rüzgar söyler şarkıyı uçurumlar boyunca Kumsal boyu gün ışığında duruyor bak izlerimiz Paylaşılan o sohbetler gözyaşları ve gülüşler Eyvallah geçip giden yıllara Eyvallah tükenmeyen umuda Eyvallah yediveren hayata Eyvallah tükenmeyen dostluğa Eyvallah geçip giden yıllara Eyvallah tükenmeyen umuda Eyvallah yediveren hayata Eyvallah tükenmeyen dostluğa Eyvallah eyvallah Eyvallah geçip giden yıllara Eyvallah tükenmeyen umuda Eyvallah,positive,0.9871149063110352
Yeni Türkü,Bak işte yaklaşıyor fırtına  Bak yine yükseliyor dalgalar  Yollardan sonra yıllardan sonra  Şarkılar söylüyor çocuklar  Yollardan sonra yıllardan sonra  Yeniden yanyana onlar  Ne geçmiş tükendi ne yarınlar  Hayat yeniler bizleri  Geçsede yolumuz bozkırlardan  Denizlere çıkar sokaklar,positive,0.9916427135467528
Yeni Türkü,Gece yarıları tenhadır buraları  Ne in ne icin  Kırmızı lambası samki kan damlası  Demiryolu geçidinin  Dağılmış su dumanı şimşekli karanlığı  Yağmurun altında çınar  Çınarın altında o karaltı  Bırakılmış bir araba  Sağ arka lastiği yırtılmış  Camlarda kurşun delikleri  İçinde barut kokusu var  Hala çalışıyor silecekleri  Bir sola bir sağa bir sola bir sağa  Şimşekler yaladıkça nikelajını  Tırmak uçlarında çıtır çıtır Yoğun bir elektrik sokağa  Bu araba mutlaka çalınmıştır  Şüpheli ne zaman bulabilecekleri  Dışarda unutmuş bir ayağını  Bir genç direksiyona yıkılmıştır  Kanı sımsıcak damlıyor dirseklerinden koltuğa  Roman çoktan bitimiş  Yol bitmiş  Bitmiş kavga  Hala çalışıyor silecekleri  Bir sola bir sağa bir sola bir sağa  Gece yarıları tenhadır buraları  Ne in ne icin  Kırmızı lambası samki kan damlası  Demiryolu geçidinin,negative,0.9812794923782348
Yeni Türkü,Gurbete kaçacağım  O lacivert ülkeye  O üzünç denizine  Uzayan iskeleye  Ansızın zamansızın  Neler kalır geriye  Gurbete kaçacağım  O kimsesiz ülkeye  O geri donülmeze  Bağlanan ilk koprüye Umarsız durmaksızın  Acılar tüketmeye  Gurbete çıkacağım  O duvaksız tepeye  O yolunda gözyaşı  Çeşmesi kuru köye  Kopup yalnizlığımdan  Kopup sonsuzluğumdan  Gurbete kaçacağım  Gurbete tükenmeye,negative,0.5828033089637756
Yeni Türkü,tüm karların eridiği günlerdi taşan çaylar gördük yol üstü testere sesleri duyduk dağa varınca koruda hızarcıları gördük bazan bir söz çalınır dillerinden şimdi uzak dağlarda o koruda bir dönem dallarında dolanırdı ya öyle bir rüzgar geçer yüreklerinden takalar vardı geride çayın ağzında demirli sulara kapılmış inen kol kol tomruklar gördük böyledir göç dendi mi ayırır gövdeyi kökten dal kıraryaprak solsurur söker çadırını yörük birahaneler kiliseler ışıklı geçitleri köylerine hiç mi hiç benzemez batının kömür kokan gotik kentleri kapılmış kalabalığına sürüklenirler bazan bir söz çalınır dillerinden şimdi uzak dağlarda o koruda bir dönem dallarında dolanırdı ya öyle bir rüzgar geçer yüreklerinden takalar vardı geride çayın ağzında demirli sulara kapılmış inen kol kol tomruklar gördük böyledir göç dendi mi ayırır gövdeyi kökten dal kırar yaprak soldurur söker çadırını yörük,positive,0.9642853140830994
Yeni Türkü,Söyleyin dağlara rüzgara  Yurdundan sürgün çocuklara  Düşmesin kimse yılgınlığa  Geçit vardır yarınlara  Göç yolları  Göründü bize  Görünür elbet  Göç yolları  Bir gün gelir  Döner tersine  Dönülür elbet  En büyük silah umut etmek  Yadigar kalsın size Yolverin kanatlı atlara  Sürgünden dönen çocuklara  Ateşler yakın doruklarda  Geçit vardır yarınlara  Göç yolları  Göründü bize  Görünür elbet  Göç yolları  Bir gün gelir  Döner tersine  Dönülür elbet  Dağılsak da göç yollarında  Yarın bizim bütün dünya,positive,0.9857968688011168
Yeni Türkü,Gün doğarken düştüm yola Bir mecnun gibi Aradım ah vefasız Kuytularda hayalini Aradım ah vefasız Aradım boşuna izini Bir tek iz yok varlığından Şarkından başka Söyledim gün doğarken Belki ulaşır diye sana Söyledim gün doğarken Belki ulaşır kulağına Gün doğarken yitti aklım Bitti ümidim Bekledim ah boşuna Her geçen güzeli sen sandım Bekledim ah boşuna Her gece seni sayıkladım,negative,0.9950763583183287
Yeni Türkü,evvel zaman içinde dostlar ağaçlara ev kurardık tatlı bir düş içinde  bir yere bir göğe bakardık gönlümüz kuş gibiydi dostlar dünyaya kanat açardık tutsak değildik zamana başına buyruk yaşardık çocuklardık parlak yıldızlardık o zaman ay büyülüydü yakamoz deniz ardından koştuğumuz son zamandır o zaman bu zamandır dostlar ne ister neyi özleriz denizini arayan akarsulara benzeriz pencereler bırak açık kalsın geceleri yağmurlar yağsın günebakan düşlerimiz yağmur sesiyle çoğalsın,positive,0.9948835968971252
Yeni Türkü,Öyle suskun durma  Kaldır başını yukarı  Tek başına konuşmak  Çaredir sanma  Öyle mahzun durma  Sen de katıl çoşkuyla  Seyretmekle hayatın  Renklenir sanma  Haydi elele  Dalga dalga  Yürüyelim yollarda  Haydi elele  Dalga dalga  Dansedelim yollarda Yürüyelim şarkılarla  İsyan ederken  Yürüyelim alkışlarla  Meydan okurken  Öyle yılgın durma  Sen de katıl şarkıya  Yeni hayaller için  Vakit geç sanma  Öyle yalnız durma  Gel bizimle yollara  Bir başına direnmek  Çaredir sanma,positive,0.9802486300468444
Yeni Türkü,Kalbim kırmızı Kederli bir kırmızı Küskün sokaklar Aklın sesi yok burda Kalbim kırmızı Sızlıyor kıyımlarda Suskun sokaklar Aşkın izi yok gözlerde Kaybolmuşuz sürgününde Kilitlenmiş hayallerin Zamanların gölgesinde Yalandan da daha yalan Merhametsez törenlerin Karşılıksız emeklerin Kalbim kırmızı Kedirli bir kırmızı Suskun sokaklar Aşkın izi yok gözlerde Uslanmayan çocuklardık Akarsular yıldızlardık Nerdeydiniz arkadaşlar,negative,0.9850731492042542
Yeni Türkü,kalırsa bir soru kalır benden yanıtı var mıdır bilmem denizinegöğünetoprağına uçanınakaçanına bu dünyanın kalırsa bir soru kalır benden  ölüm gelirgün akşama kavuşurken kalırsa bir soru kalır benden yanıtı var mıdır bilmem yazar elim upuzun bir şiir söyler dilim içli bir türkü kalırsa bir soru kalır benden gökte yıldızdır otoprakta gömü kalırsa bir soru kalır benden bir de üç beş şiiriyi kötü,negative,0.9908477067947388
Yeni Türkü,Çürümeye razıyım Hapisliğin küfünde Aşkıma vurduğun bıçak Hala kanar kalbimde Çek git başımdan yosma Kaprisini çekemem Yirmi yıldan daha ağır İhanetin aşkıma Çare sanmıştım aşkını Talan olan ömrüme Çek git yüreğimden yosma Kaprisini çekemem Devlet vermiş hükümünü Senin hükmün ne yazar Nargilemde ateş değil Gençlik günlerim yanar Çek git hayatımdan yosma Kaprisini çekemem,negative,0.9895132184028624
Yeni Türkü,Karanfiller açıyordu o zamanlar gözlerinde Bir baksam kül olurdum yüzüne Başın alıp gittiğinde yağmurlar küstü bana Bir daha yağmadılar coşkuyla Bir karanfil yağsa yağmur Büyülense yeniden dünya Gün olup da döneceksen Usul usul gün yağarken Gözlerinde karanfiller Açacaklar tutuşup yine Gün olup da geleceksen Usul usul gün yağarken Gözlerinde karanfiller Açacaklar tutuşup yine,positive,0.943619430065155
Yeni Türkü,Hayat şarkının ortasından geçiyor  Şarkı vazgeçmiyor aramaktan  Hayatsa kendi şarkısını yazıyor  Kolayca hersabah yeni baştan  Kaybettim şarkımı bulan yok  Kaybettim şarkımı çalan yok yok  Elimizde gitar geceler boyunca  Kıyısında bekliyoruz şarkının  Şarkı kendini yeni baştan yazıyor  Her yeni dönemecinde hayatın  Kaybettim şarkımı bulan yok  Kaybettim şarkımı çalan yok yok,positive,0.9985544085502625
Yeni Türkü,Gel gel kayıkçı Yavaş yavaş Kıyıdan geç göreyim Güzel yüzünü Söyle beni sevdiğini Gel gel kayıkçı Sevdim seni Güzel hanım Kandillinin yalıları Dinlesin bizi Söylesinler şarkımızı Gel gel kayıkçı,positive,0.7879682779312134
Yeni Türkü,Kimdi giden kimdi kalan  Giden mi suçludur her zaman  Ne zaman başlar ayrılıklar  Dostluklar biter ne zaman  Her geçen gün bir parça daha  Aldı götürdü bizden  Aynı kalmıyordu hiçbir şey  Değişiyordu her şey kendiliğinden  Artık çözülmüştü ellerimiz  Artık bölünmüştü yüreğimiz  Birimiz söylemeliydi bunu  Ötekini incitmeden  Kimdi giden kimdi kalan  Aslında giden değil  Kalandır terkeden  Giden de bu yüzden gitmiştir zaten,positive,0.9801847338676452
Yeni Türkü,Bir akşam konuğum ol oturup konuşalım seninle anıların çubuğunu yakıp uzatalım geceyi biraz sabaha doğru perdeyi aralayıp ufka bakalım bir çocuk gibi hayretle seyredelim güneşin doğuşunu kendimize daha az zaman ayırsak da olur geceden çünkü boğulabilir insan yalnız kendini düşünmekten açılmayan kitaplar unutulmuş aşklar gibidir kitaplardan söz edelim ve onların gizli kalmış sessiz tadlarından,positive,0.6937395334243774
Yeni Türkü,Paspal dumanı yutmaktan  Pasa bağlanmış yüreği  Kafayı takmış ölüme  Hapiste bir külhani  Çaresiz derdime ilaç  Ağlatan nağmelerin  Bugün kalbim hoş değil  Vur sazına külhani  Püf duman oldum bugün  Sarardım soldum bugün  Kafayı buldum bugün  Zindan dar geldi külhani  Sevda kalbimde yara  Umudum var yarına  Sevdiğim sılasına  Yıllar yar oldu külhani,negative,0.8225764036178589
Yeni Türkü,Geldiğimizde otlar yem yeşildi ve kuzeydeydi güneş Kömür deposu boşaldı ıste mamağa son bahar geldi güneş altında tutsaklar  gecen son bahara bakıyorlar şirinmi şirin gece kondu evleri samsun asvaltında otomobiller  ne güzeldır yollarda olmak şimdi,negative,0.6827696561813354
